"network","knockout","outdegree","target","share","significant","bin"
"Control","JMJD1C",745,"ARHGAP15",-0.000917431192660551,FALSE,NA
"Control","JMJD1C",745,"ARHGAP18",0.00233553912028026,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ARHGAP21",0.00487867505456413,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ARHGAP22",0.00888888888888889,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ARHGAP24",-0.0119047619047619,FALSE,NA
"Control","JMJD1C",745,"ARHGAP6",0.000547945205479452,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ARID4B",0.003813882532418,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ARL15",0.00615655233069481,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ASAP1",0.00647948164146868,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ASCC3",0.009375,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ASH1L",0.0141987829614604,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ASTN2",0.00664451827242525,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ATF6",-0.0112903225806452,FALSE,NA
"Control","JMJD1C",745,"ATG7",0.00413844996237773,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ATM",-0.0476190476190476,FALSE,NA
"Control","JMJD1C",745,"ATRX",0.00921658986175115,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ATXN1",0.00282326369282891,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BAZ2B",0.00725538971807629,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BBS9",0.00796431984708506,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BBX",-0.00261506276150628,FALSE,NA
"Control","JMJD1C",745,"BCAS3",0.00521350546176763,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BIRC6",0.00727272727272727,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BLNK",0.00777604976671851,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BNC2",0.00343642611683849,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BPTF",0.0080040020010005,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BRAF",0.00639658848614072,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BRWD1",0.00371402042711235,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"BTBD9",0.00223214285714286,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"C1QB",0.0196969696969697,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"C20orf194",0.00630630630630631,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CAB39",0.0134615384615385,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CADM1",0.00780880265026029,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CAMK2D",0.00980392156862745,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CCDC26",0.0123239436619718,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CCDC88A",0.00813472242043671,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CCND3",0.00266058532877233,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CCNH",0.00242600679281902,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CCNY",-0.0296296296296296,FALSE,NA
"Control","JMJD1C",745,"CD163",0.00539460539460539,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CD86",0.00037593984962406,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CDK14",0.00766016713091922,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CDK19",0.00701926216127979,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CDK6",0.0110294117647059,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CDKAL1",0.00476190476190476,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CELF2",-0.0112410071942446,FALSE,NA
"Control","JMJD1C",745,"CEP350",0.0136986301369863,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CFLAR",0.00376647834274953,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CHD2",0.00775193798449612,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CHST15",0.00662878787878788,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CHSY3",0.0114754098360656,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CLASP2",0.00775558166862515,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CMSS1",0.0055045871559633,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"COG5",0.0303030303030303,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"COP1",0.0106951871657754,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CPED1",0.0125832716506292,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CPM",0.00874125874125874,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CPQ",-0.00831024930747922,FALSE,NA
"Control","JMJD1C",745,"CR1",0.00709812108559499,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CRADD",0.00181818181818182,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CSGALNACT1",0.00222852512155592,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CSNK1A1",0.0182724252491694,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"CTTNBP2",-0.00366300366300366,FALSE,NA
"Control","JMJD1C",745,"CYBB",0.00921658986175115,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DCAF6",0.0222222222222222,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DDX17",0.00727340544572921,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DDX5",0.00419084461637653,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DENND4C",0.00107411385606874,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DIAPH2",0.0135135135135135,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DIP2B",0.010272759475735,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DIRC3",0.00445558340295182,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DISP1",0.00426191398682681,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DLEU2",0.0049318929074683,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DLG1",0.00837581937363438,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DLG2",0.00865930128396536,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DMXL2",0.00522648083623693,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DOCK10",0.00887789259205356,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DOCK2",0.00863309352517986,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DOCK5",0.00594975760246805,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DOCK8",0.00792079207920792,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DPYD",0.00323463548146305,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DST",0.00759602011340537,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DTNA",0.00790513833992095,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"DYM",0.00462962962962963,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EDA",0.00383141762452107,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EEF1A1",0.0810810810810811,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EIF4G3",0.0055056505360765,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ELF1",0.00557620817843866,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ELMO1",-0.00310834813499112,FALSE,NA
"Control","JMJD1C",745,"EPS15",0.00478074513682822,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EPSTI1",0.00700525394045534,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ERBIN",0.00795250896057348,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ERC1",0.00267022696929239,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EVI5",0.0127272727272727,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EVL",0.0476190476190476,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EXOC4",0.00646551724137931,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"EXOC6B",0.00660264105642257,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"F13A1",0.00598179453836151,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FAF1",0.00352319436288902,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FAM135A",0.00271739130434783,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FAM13A",-0.00592592592592593,FALSE,NA
"Control","JMJD1C",745,"FAM149A",-0.0173501577287066,FALSE,NA
"Control","JMJD1C",745,"FAM168A",0.0113085621970921,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FAM49A",-0.0343642611683849,FALSE,NA
"Control","JMJD1C",745,"FAR2",0.0157894736842105,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FARS2",0.012987012987013,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FBXO11",0.0304347826086956,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FCHO2",0.00369549150036955,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FCHSD2",0.0160550458715596,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FER",0.00612661674608577,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FGD4",0.00705882352941176,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FHIT",-0.00488997555012225,FALSE,NA
"Control","JMJD1C",745,"FKBP5",0.00492476060191518,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FLI1",-0.00558659217877095,FALSE,NA
"Control","JMJD1C",745,"FMN1",0.00490575781048283,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FMNL2",0.0062661260597125,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FNDC3A",-0.0163934426229508,FALSE,NA
"Control","JMJD1C",745,"FNIP1",0.00489929232444202,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FOXN3",0.0196779964221825,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FOXO3",-0.000429737859905458,FALSE,NA
"Control","JMJD1C",745,"FOXP1",-0.00507872016251905,FALSE,NA
"Control","JMJD1C",745,"FRMD4B",0.00517429193899782,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FRYL",0.00872522922212363,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FTH1",-0.00616649537512847,FALSE,NA
"Control","JMJD1C",745,"FTO",0.0126582278481013,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"FTX",0.00367408688134861,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GAB1",0.00627982918864607,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GALNT10",-0.0354609929078014,FALSE,NA
"Control","JMJD1C",745,"GALNTL6",0.00731707317073171,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GLDN",0.0157593123209169,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GNAQ",0.0327380952380952,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GOLGA4",0.0404040404040404,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GPHN",0.00584174190122146,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GPNMB",-0.00749063670411985,FALSE,NA
"Control","JMJD1C",745,"GPRIN3",-0.00233644859813084,FALSE,NA
"Control","JMJD1C",745,"GRID2",0.0522388059701492,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GRK3",-0.0129310344827586,FALSE,NA
"Control","JMJD1C",745,"GSAP",-0.00247524752475248,FALSE,NA
"Control","JMJD1C",745,"GSK3B",0.0101010101010101,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"GTDC1",0.00585568568190404,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HCLS1",0.00383141762452107,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HDAC8",0.0119047619047619,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HDAC9",0.0121561100447857,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HELZ",0.00823970037453184,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HERC1",0.00538599640933573,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HNRNPA2B1",0.00455235204855842,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HNRNPC",0.03125,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HNRNPU",0.0053964300539643,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HS3ST4",0.0117868929750118,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"HSP90AA1",0.00413793103448276,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IFI44L",0.00968992248062015,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IFNGR1",0.0287474332648871,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IFNGR2",0.011037527593819,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IGF1R",0.0028030833917309,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IL10RA",-0.00247678018575851,FALSE,NA
"Control","JMJD1C",745,"IQCJ-SCHIP1",0.0062111801242236,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IQGAP2",0.00254582484725051,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IRAK3",0.00220426157237326,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"IRS2",-0.00297619047619048,FALSE,NA
"Control","JMJD1C",745,"ITPR1",0.12,FALSE,"(0.1,0.2]"
"Control","JMJD1C",745,"ITPR2",0.0335917312661499,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"JAK1",-0.00770416024653313,FALSE,NA
"Control","JMJD1C",745,"JAK2",0.166666666666667,FALSE,"(0.1,0.2]"
"Control","JMJD1C",745,"JARID2",-0.00773694390715667,FALSE,NA
"Control","JMJD1C",745,"KANSL1",0.0108108108108108,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"KCNK13",0.0181347150259067,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"KCNMA1",-0.035377358490566,FALSE,NA
"Control","JMJD1C",745,"KDM2A",0.00591715976331361,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"KDM4C",0.00553319919517103,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"KDM6A",0.0357142857142857,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"KIAA1109",0.005,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"KMT2E",0.00467289719626168,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"KYNU",-0.00682926829268293,FALSE,NA
"Control","JMJD1C",745,"L3MBTL4",0.00570125427594071,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LCOR",0.106060606060606,FALSE,"(0.1,0.2]"
"Control","JMJD1C",745,"LCORL",0.00696864111498258,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LINC00278",0.00168161434977578,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LINC01473",0.00132978723404255,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LNCAROD",0.0191570881226054,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LPP",0.0114613180515759,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LRBA",0.00520833333333333,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LRCH1",0.625000000000001,FALSE,"(0.6,0.7]"
"Control","JMJD1C",745,"LRRC8D",0.03954802259887,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"LRRK2",-0.00124069478908189,FALSE,NA
"Control","JMJD1C",745,"LYST",0.0130841121495327,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MACF1",0.00629697339020922,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MACROD2",0.00635103926096998,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MAF",0.0153374233128834,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MALAT1",0.00593952483801296,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MAML2",0.00445009535918627,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MAN1A1",0.00166979753704863,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MAN1C1",0.012987012987013,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MAN2A1",0.00756542229939228,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MANBA",-0.937499999999997,FALSE,NA
"Control","JMJD1C",745,"MAP3K5",0.0196078431372549,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MAP4K4",0.0192678227360308,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MARCH1",0.0173770491803279,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MARK3",0.00561272217025257,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MBD5",0.00755667506297229,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MBNL1",0.00409836065573771,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MBNL2",0.00547507699327022,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MBP",0.00664863646608068,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MED13L",0.0155148095909732,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MEF2C",0.0101419878296146,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MERTK",0.00442477876106195,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MIR181A1HG",-0.047085201793722,FALSE,NA
"Control","JMJD1C",745,"MIR99AHG",-0.000224014336917563,FALSE,NA
"Control","JMJD1C",745,"MITF",0.00371747211895911,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MKLN1",0.00571428571428571,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MS4A4A",0.00470072077718584,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MS4A6A",0.00524590163934426,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MSI2",-0.0153217568947906,FALSE,NA
"Control","JMJD1C",745,"MSR1",-0.000650618087182824,FALSE,NA
"Control","JMJD1C",745,"MTHFD1L",0.0136986301369863,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MTSS1",0.00676036292474649,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MVB12B",0.00336767036450079,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MYCBP2",0.0154867256637168,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MYO1D",0.00672215108834827,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MYO1E",0.00626174076393237,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"MYO5A",0.00812112869924294,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"N4BP2L2",0.00650261379574142,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NAV2",0.00810810810810811,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NBEA",-0.00053475935828877,FALSE,NA
"Control","JMJD1C",745,"NCKAP5",0.00400659910440726,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NCOA2",0.00425531914893617,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NCOA3",0.0122836404243439,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NEDD4L",0.011070110701107,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NEK7",-0.0148514851485149,FALSE,NA
"Control","JMJD1C",745,"NFAT5",0.00694444444444444,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NFIA",0.00570522979397781,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NHSL1",0.00335993280134397,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NLK",0.00743724821815928,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NPAS3",0.00708173502508114,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NPL",0.0075187969924812,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NR3C1",0.0148883374689826,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NR3C2",-0.00980392156862745,FALSE,NA
"Control","JMJD1C",745,"NSMCE2",0.00662251655629139,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"NUMB",4.00000000000002,FALSE,NA
"Control","JMJD1C",745,"OSBPL1A",0.0144491270319085,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"OSBPL3",-0.00656455142231947,FALSE,NA
"Control","JMJD1C",745,"OSBPL8",0.00303030303030303,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"OXR1",0.00934579439252336,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PAN3",-0.0125,FALSE,NA
"Control","JMJD1C",745,"PARP8",0.00731528895391368,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PBX3",-0.0104529616724739,FALSE,NA
"Control","JMJD1C",745,"PCCA",0.011090573012939,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PCDH9",-0.00311526479750779,FALSE,NA
"Control","JMJD1C",745,"PCM1",0.00263019463440295,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PDE3B",-0.00262582056892779,FALSE,NA
"Control","JMJD1C",745,"PDE4B",0.012025012025012,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PDE8A",-0.00251994960100798,FALSE,NA
"Control","JMJD1C",745,"PDGFC",0.00683554483313229,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PEAK1",0.00392066420664207,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PELI1",-0.114942528735632,FALSE,NA
"Control","JMJD1C",745,"PELI2",0.00218340611353712,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PHC2",0.0161527165932452,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PHC3",0.00591715976331361,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PHF21A",0.00493421052631579,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PIAS1",0.0107066381156317,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PICALM",0.0112600536193029,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PIK3R5",0.00909090909090909,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PIP4K2A",0.00732373386295929,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PLCL1",0.00482954545454546,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PLCL2",0.00648748841519926,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PLSCR1",-0.00332225913621262,FALSE,NA
"Control","JMJD1C",745,"PNISR",0.0131406044678055,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PPM1L",0.00903954802259887,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PPP1R12A",0.011090573012939,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PPP3CA",0.00689655172413793,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PRKAG2",-0.0243492863140218,FALSE,NA
"Control","JMJD1C",745,"PRKCE",0.0053475935828877,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PSMA1",0.00126103404791929,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PTK2",0.00575090371344068,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PTPRG",0.00712896953985742,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"PTPRM",0.00167785234899329,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"QKI",-0.00786448880822747,FALSE,NA
"Control","JMJD1C",745,"RAB10",0.0122107969151671,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RABGAP1L",0.0833333333333334,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RALGAPA2",0.00961538461538461,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RAP1A",0.028169014084507,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RAPGEF2",0.0609756097560976,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RAPGEF6",0.00767754318618042,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RBM47",0.00859291084854995,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RBMS1",0.00847682119205298,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RBPJ",0.00261703983716197,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RCSD1",-0.00342935528120713,FALSE,NA
"Control","JMJD1C",745,"RERE",0.00259824618382592,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"REV3L",0.00303152789005659,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RFX3",-0.003125,FALSE,NA
"Control","JMJD1C",745,"RGL1",0.00688194812069878,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RICTOR",0.00496154800297693,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RIN2",0.00708661417322835,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RNF144B",-0.00912408759124088,FALSE,NA
"Control","JMJD1C",745,"RNF149",0.00727650727650728,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"ROCK1",0.00917431192660551,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"RTN4",0.0139372822299652,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SAMD12",0.00524367674275139,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SBF2",0.00303336703741153,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SCAF11",0.00671140939597316,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SDCCAG8",0.00517687661777394,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SDK1",-0.0138888888888889,FALSE,NA
"Control","JMJD1C",745,"SEC14L1",-0.00702189178025609,FALSE,NA
"Control","JMJD1C",745,"SENP6",0.0384615384615385,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SGK1",0.00122230710466005,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SGK3",0.00582567779520502,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SGMS1",0.0074471254095919,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SHTN1",0.00833946529310768,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SIK3",0.0064743967039435,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SKAP2",0.749999999999999,FALSE,"(0.7,0.8]"
"Control","JMJD1C",745,"SLC22A23",0.000266453503863576,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SLC25A13",0.003168854685378,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SLC2A13",-0.0317460317460317,FALSE,NA
"Control","JMJD1C",745,"SLC39A11",0.00412276683463124,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SLC44A1",0.00795174115711544,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SLC4A7",-0.0192307692307692,FALSE,NA
"Control","JMJD1C",745,"SLC8A1",-0.00952380952380952,FALSE,NA
"Control","JMJD1C",745,"SLC9A9",0.00503875968992248,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SMAD2",0.117647058823529,FALSE,"(0.1,0.2]"
"Control","JMJD1C",745,"SMAP2",-0.00625,FALSE,NA
"Control","JMJD1C",745,"SMCHD1",-0.00316957210776545,FALSE,NA
"Control","JMJD1C",745,"SMYD3",0.00433526011560694,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SNCA",0.00877742946708464,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SND1",0.00541516245487365,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SNX13",0.00732844770153231,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SORT1",0.00651819663226507,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SOS1",0.016260162601626,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SPECC1",0.022140221402214,FALSE,"[0,0.1]"
"Control","JMJD1C",745,"SPIDR",0.00317208564631245,FALSE,"[0,0.1]"
